Tv2C	Sal2	Sbeox2PS	PrdE
3.7978	0	9.21138	-0.059
3.8008	0	9.21066	-0.059
3.8017	0	9.21044	-0.059
3.8141	0	9.20743	-0.059
3.9008	0	9.18643	-0.059
0.8036	0	9.9901	-0.058
3.9931	0	9.16416	-0.058
3.9954	0	9.16361	-0.058
4.0096	0	9.16018	-0.058
3.9726	0	9.1691	-0.058
3.9472	0	9.17522	-0.058
3.924	0	9.18083	-0.058
3.8549	0	9.19753	-0.058
3.8039	0	9.20991	-0.058
3.7957	0	9.21191	-0.058
3.7602	0	9.22053	-0.058
3.7791	0	9.21592	-0.058
3.8171	0.0012	9.20662	-0.058
3.8185	0	9.20637	-0.058
3.8374	0	9.20177	-0.058
3.8592	0	9.1965	-0.058
-30.6946	0	33.56376	-0.057
3.9977	0	9.16306	-0.057
4.0031	0	9.16175	-0.057
3.9815	0	9.16695	-0.057
3.9657	0	9.17077	-0.057
3.8059	0	9.20942	-0.057
3.7768	0	9.21648	-0.057
3.7828	0	9.21503	-0.057
4.0109	0	9.15988	-0.056
4.0137	0	9.1592	-0.056
3.9957	0	9.16355	-0.056
3.9936	0	9.16405	-0.056
3.9494	0	9.17469	-0.056
3.8842	0	9.19045	-0.056
3.7933	0	9.21247	-0.056
3.779	0	9.21594	-0.056
3.7781	0	9.21617	-0.056
3.7879	0	9.2138	-0.056
3.7953	0	9.21199	-0.056
3.8031	0	9.2101	-0.056
3.9965	0	9.16333	-0.055
3.9973	0	9.16315	-0.055
4.0014	0	9.16216	-0.055
4.0107	0	9.15993	-0.055
3.9461	0	9.17548	-0.055
3.9477	0	9.17511	-0.055
3.8282	0	9.204	-0.055
3.7908	0	9.2131	-0.055
3.7961	0	9.2118	-0.055
5.9506	12.602	8.02325	-0.055
-30.179	0	32.68139	-0.054
-26.6214	0	27.3983	-0.054
4.0043	0	9.16146	-0.054
4.006	0.0013	9.16098	-0.054
4.0044	0	9.16144	-0.054
3.8683	0	9.19428	-0.054
3.8516	0	9.19832	-0.054
3.789	0	9.21351	-0.054
3.7841	0	9.21471	-0.054
3.7934	0	9.21246	-0.054
3.7938	0	9.21235	-0.054
3.7992	0	9.21105	-0.054
3.8064	0	9.2093	-0.054
5.9377	0.0075	8.71509	-0.054
-26.3002	0	26.98242	-0.053
3.9923	0	9.16435	-0.053
3.9918	0	9.16448	-0.053
3.9886	0	9.16524	-0.053
3.9943	0	9.16386	-0.053
3.9584	0	9.17252	-0.053
3.8532	0	9.19795	-0.053
3.782	0	9.21522	-0.053
3.7774	0	9.21635	-0.053
3.7972	0	9.21154	-0.053
3.8047	0	9.2097	-0.053
3.8244	0	9.20492	-0.053
3.8493	0	9.1989	-0.053
3.9496	0	9.17464	-0.052
3.9242	0	9.18078	-0.052
3.8489	0	9.19898	-0.052
3.8504	0	9.19862	-0.052
3.8515	0	9.19835	-0.052
3.7827	0	9.21505	-0.052
3.792	0	9.21279	-0.052
3.8033	0	9.21005	-0.052
3.8146	0	9.20731	-0.052
4.0037	0	9.1616	-0.051
3.986	0	9.16588	-0.051
3.9269	0	9.18011	-0.051
3.9244	0	9.18073	-0.051
3.8489	0	9.19898	-0.051
3.7594	0	9.22072	-0.051
3.9986	0	9.16284	-0.05
4.005	0	9.1613	-0.05
3.76	0	9.22058	-0.05
3.7833	0	9.21491	-0.05
3.8062	0	9.20934	-0.05
-23.7179	0	23.94503	-0.049
3.9324	0	9.1788	-0.049
3.8432	0	9.20038	-0.049
3.8432	0	9.20038	-0.048
3.8485	0	9.19908	-0.048
3.7852	0	9.21446	-0.047
3.8528	0	9.19804	-0.046
3.8057	0	9.20946	-0.046
3.9986	0	9.16283	-0.045
4.0044	0	9.16144	-0.045
3.9865	0	9.16574	-0.045
5.9524	11.0128	8.10672	-0.044
4.0023	0	9.16196	-0.043
3.7737	0	9.21723	-0.042
3.8495	0	9.19884	-0.039
3.9902	0	9.16485	-0.038
3.8189	0	9.20626	-0.038
5.951	12.6014	8.0232	-0.038
4.0049	0	9.16133	-0.037
3.927	0	9.1801	-0.035
5.9518	12.6026	8.02298	-0.035
3.7609	0	9.22034	-0.025
5.9526	26.865	7.30817	-0.018
5.9518	12.6078	8.02269	-0.003
5.9524	26.8652	7.30819	-0.002
5.9566	26.8828	7.30662	0.014
5.9546	26.8739	7.30739	0.033
5.9603	26.8939	7.30543	0.034
5.9619	26.907	7.30452	0.044
5.9588	26.8886	7.30595	0.045
5.9621	26.9095	7.30438	0.048
5.9611	26.9015	7.30493	0.049
5.9607	26.8968	7.30523	0.05
5.9615	26.9151	7.3042	0.052
5.9618	26.9038	7.3047	0.054
5.9608	26.9	7.30505	0.057
5.9619	26.9053	7.3046	0.061
5.9616	26.9144	7.30422	0.063
5.9621	26.9131	7.30421	0.068
5.9626	26.9155	7.304	0.069
5.9633	26.9158	7.30386	0.072
5.9624	26.9109	7.30425	0.08
5.9641	26.9158	7.30372	0.08
5.9647	26.9168	7.30356	0.098
5.9653	26.9156	7.30352	0.105
5.9655	26.9043	7.30402	0.145
5.9659	26.9073	7.30381	0.147
5.9658	26.911	7.30365	0.148
5.9647	26.9076	7.30401	0.156
5.9657	26.9142	7.30351	0.161
5.9638	26.9231	7.30343	0.166
5.9641	26.9165	7.30368	0.168
5.9642	26.9409	7.3025	0.181
5.962	26.9359	7.30313	0.182
5.9631	26.9267	7.30337	0.184
5.9626	26.9316	7.30322	0.185
5.9613	26.9402	7.30304	0.187
5.9714	26.9468	7.30096	0.189
5.9628	26.9412	7.30273	0.204
5.9617	26.9393	7.30302	0.215
5.9668	26.9423	7.30198	0.222
5.9696	26.9442	7.30139	0.222
5.9723	26.9499	7.30064	0.222
5.9732	26.9651	7.29976	0.229
5.9729	26.9542	7.30033	0.234
5.9732	26.9684	7.29961	0.243
5.9734	26.9613	7.29991	0.253
5.9731	26.9588	7.30008	0.254
5.9723	26.9717	7.2996	0.269
5.9691	26.9909	7.29924	0.27
5.9692	26.9881	7.29938	0.276
5.9719	26.9759	7.29948	0.278
5.9699	26.9834	7.29947	0.29
5.9693	26.9926	7.29914	0.303
5.968	26.9729	7.30031	0.304
5.9672	26.9318	7.3024	0.305
5.9683	26.9983	7.29905	0.309
5.9715	26.98	7.29935	0.311
5.9691	26.9947	7.29907	0.316
5.9675	26.9613	7.30094	0.318
5.9668	26.9273	7.3027	0.337
5.9671	26.9825	7.3	0.35
5.9669	26.9844	7.29995	0.353
5.9688	27.0104	7.29837	0.358
5.9675	26.985	7.29982	0.36
5.9685	27.0081	7.29853	0.36
5.9702	26.8323	7.30663	0.388
5.9693	26.8433	7.30626	0.396
5.9699	26.9741	7.29992	0.399
5.9681	26.9863	7.29964	0.407
5.9675	27.0155	7.29837	0.414
5.967	27.0159	7.29843	0.417
5.9668	27.0204	7.29825	0.418
5.9669	27.0222	7.29814	0.423
5.9664	27.0204	7.29832	0.425
5.9675	27.0082	7.29871	0.429
5.9647	27.028	7.29824	0.435
5.9645	27.0293	7.29823	0.44
5.9674	27.0086	7.2987	0.446
5.9633	27.031	7.29836	0.45
5.9648	27.0283	7.29822	0.451
5.9648	27.0291	7.29819	0.453
5.9654	27.0259	7.29823	0.454
5.964	27.0299	7.29828	0.466
5.9631	27.0316	7.29836	0.472
5.963	27.0316	7.29838	0.482
5.9628	27.0318	7.29841	0.485
5.9627	27.0323	7.29839	0.497
5.9633	27.0327	7.29828	0.508
5.9631	27.0329	7.2983	0.512
5.963	27.0326	7.29833	0.515
5.9633	27.0325	7.29828	0.521
5.963	27.0325	7.29834	0.522
5.9626	27.0351	7.29829	0.539
5.9626	27.0347	7.29831	0.54
5.9631	27.0331	7.29829	0.542
5.9629	27.0337	7.2983	0.558
5.9793	27.0051	7.29679	0.567
5.9623	27.0367	7.29826	0.569
5.9663	27.0351	7.29763	0.569
5.9663	27.009	7.29888	0.569
5.9623	27.0364	7.29828	0.571
5.9715	27.0033	7.29825	0.571
5.9816	27.0269	7.29535	0.572
5.9911	27.0217	7.29391	0.572
5.9625	27.035	7.2983	0.573
5.9621	27.0334	7.29846	0.573
5.963	27.0313	7.2984	0.573
5.9658	27.0263	7.29814	0.573
5.9711	27.0045	7.29826	0.573
5.9625	27.0365	7.29824	0.574
5.9629	27.0376	7.29812	0.574
5.9635	27.0363	7.29808	0.574
5.9664	27.0226	7.29821	0.574
5.967	27.0088	7.29876	0.574
5.9657	27.0097	7.29896	0.574
5.9831	27.0087	7.29595	0.574
5.9811	27.0275	7.2954	0.574
5.9626	27.0351	7.29829	0.575
5.9673	27.0214	7.29812	0.575
5.967	27.0082	7.29879	0.575
5.9735	27.0017	7.29796	0.575
5.9794	26.998	7.29711	0.575
5.9779	27.0062	7.29698	0.575
5.9884	27.024	7.29428	0.575
5.963	27.0358	7.29817	0.576
5.9632	27.0314	7.29835	0.576
5.9673	27.0213	7.29811	0.576
5.9664	27.0158	7.29853	0.576
5.9623	27.035	7.29834	0.577
5.9618	27.0352	7.29842	0.577
5.9628	27.037	7.29815	0.577
5.9684	27.0092	7.2985	0.577
5.9791	27.0037	7.29689	0.577
5.9676	27.0122	7.2985	0.578
5.9698	27.0058	7.29842	0.578
5.9733	27.002	7.29799	0.578
5.9806	27.0052	7.29655	0.578
5.9884	27.023	7.29432	0.578
5.9684	27.0095	7.29849	0.579
5.9789	27.0029	7.29696	0.579
5.9634	27.0364	7.29808	0.58
5.9669	27.0219	7.29816	0.58
5.9673	27.0219	7.29809	0.58
5.9673	27.012	7.29857	0.58
5.9686	27.0098	7.29844	0.58
5.9673	27.0064	7.29883	0.58
5.9711	27.0045	7.29825	0.58
5.9713	27.0036	7.29825	0.58
5.9791	27.0025	7.29695	0.58
5.9781	27.006	7.29696	0.58
5.9824	27.0116	7.29593	0.58
5.9855	27.0186	7.29504	0.58
5.9861	27.0204	7.29486	0.58
5.9881	27.0235	7.29436	0.58
5.9677	27.0124	7.29848	0.581
5.9659	27.0089	7.29895	0.581
5.9668	27.0067	7.2989	0.581
5.9723	27.0033	7.2981	0.581
5.9763	26.9998	7.29756	0.581
5.9823	27.0032	7.29634	0.581
5.9822	27.0058	7.29624	0.581
5.9817	27.0064	7.29629	0.581
5.9861	27.0206	7.29486	0.581
5.9788	27.0278	7.2958	0.581
5.9628	27.0363	7.2982	0.582
5.9679	27.0123	7.29844	0.582
5.966	27.0089	7.29894	0.582
5.9659	27.0086	7.29898	0.582
5.9714	27.0033	7.29825	0.582
5.9782	26.9992	7.29726	0.582
5.9791	27.0024	7.29694	0.582
5.979	27.0051	7.29683	0.582
5.9793	27.0067	7.2967	0.582
5.9785	27.0102	7.29668	0.582
5.9834	27.0149	7.29559	0.582
5.9842	27.0174	7.29534	0.582
5.9863	27.0168	7.29499	0.582
5.9869	27.02	7.29474	0.582
5.9798	27.0271	7.29564	0.582
5.988	27.0233	7.2944	0.582
5.9618	27.0356	7.2984	0.583
5.9663	27.0351	7.29764	0.583
5.9658	27.0242	7.29823	0.583
5.9684	27.0101	7.29846	0.583
5.9681	27.0095	7.29854	0.583
5.9668	27.0077	7.29885	0.583
5.9671	27.0074	7.29881	0.583
5.9794	26.998	7.29711	0.583
5.9782	27.0048	7.29699	0.583
5.9823	27.0032	7.29635	0.583
5.9813	27.0105	7.29617	0.583
5.9816	27.0131	7.296	0.583
5.9779	27.0291	7.29589	0.583
5.9879	27.0233	7.29441	0.583
5.9625	27.0362	7.29825	0.584
5.9631	27.0366	7.29813	0.584
5.9646	27.0359	7.2979	0.584
5.9662	27.0346	7.29768	0.584
5.9664	27.0349	7.29763	0.584
5.9643	27.0304	7.29821	0.584
5.9666	27.0178	7.2984	0.584
5.9685	27.0093	7.29848	0.584
5.9708	27.0035	7.29835	0.584
5.978	26.999	7.2973	0.584
5.9763	27.0029	7.29742	0.584
5.9804	27.0021	7.29673	0.584
5.9815	27.0264	7.29539	0.584
5.9846	27.0255	7.29488	0.584
5.9626	27.0364	7.29822	0.585
5.9637	27.0362	7.29805	0.585
5.9649	27.0368	7.29779	0.585
5.9663	27.0111	7.29878	0.585
5.9661	27.0086	7.29893	0.585
5.9666	27.0081	7.29886	0.585
5.9729	27.0028	7.29802	0.585
5.9781	26.9993	7.29728	0.585
5.9763	27.0033	7.29739	0.585
5.9763	27.0035	7.29739	0.585
5.9799	27.0041	7.29674	0.585
5.9786	27.0072	7.2968	0.585
5.9854	27.0187	7.29507	0.585
5.9848	27.0218	7.29502	0.585
5.982	27.0261	7.2953	0.585
5.9619	27.034	7.29846	0.586
5.9632	27.0363	7.29812	0.586
5.9625	27.0386	7.29814	0.586
5.9665	27.0227	7.29819	0.586
5.967	27.0222	7.29813	0.586
5.9675	27.0065	7.29879	0.586
5.9671	27.0076	7.29881	0.586
5.9787	26.999	7.29718	0.586
5.9783	26.999	7.29726	0.586
5.9819	27.0065	7.29627	0.586
5.9771	27.0122	7.29683	0.586
5.9861	27.0172	7.29502	0.586
5.9882	27.0236	7.29434	0.586
5.9884	27.0232	7.29432	0.586
5.963	27.0359	7.29817	0.587
5.963	27.0369	7.29813	0.587
5.9664	27.0353	7.29761	0.587
5.9666	27.0354	7.29757	0.587
5.9659	27.0263	7.29813	0.587
5.9669	27.0152	7.29847	0.587
5.9678	27.0131	7.29842	0.587
5.9675	27.0083	7.29871	0.587
5.9664	27.007	7.29896	0.587
5.9677	27.0079	7.29869	0.587
5.9689	27.0063	7.29854	0.587
5.9713	27.0037	7.29826	0.587
5.9751	27.0003	7.29776	0.587
5.979	26.999	7.29713	0.587
5.9761	27.0036	7.29742	0.587
5.9764	27.0039	7.29735	0.587
5.979	27.0025	7.29697	0.587
5.9789	27.0028	7.29696	0.587
5.9795	27.0034	7.29683	0.587
5.9784	27.0051	7.29694	0.587
5.9781	27.0058	7.29696	0.587
5.9794	27.0066	7.29669	0.587
5.9803	27.0103	7.29636	0.587
5.9831	27.0249	7.29518	0.587
5.9898	27.0231	7.29407	0.587
5.9905	27.0227	7.29398	0.587
5.9629	27.0364	7.29817	0.588
5.9629	27.0376	7.29811	0.588
5.9679	27.0126	7.29843	0.588
5.9685	27.009	7.2985	0.588
5.9675	27.0064	7.2988	0.588
5.9673	27.0076	7.29878	0.588
5.9735	27.0015	7.29798	0.588
5.9712	27.0038	7.29826	0.588
5.9783	26.9991	7.29724	0.588
5.9785	26.9987	7.29723	0.588
5.9789	26.9992	7.29713	0.588
5.9763	27.0031	7.29741	0.588
5.9764	27.0035	7.29737	0.588
5.9796	27.0028	7.29684	0.588
5.9785	27.0053	7.29692	0.588
5.978	27.0052	7.29701	0.588
5.9796	27.0042	7.29677	0.588
5.9817	27.0093	7.29617	0.588
5.983	27.0111	7.29585	0.588
5.9816	27.0132	7.29598	0.588
5.9854	27.0188	7.29505	0.588
5.9868	27.0198	7.29477	0.588
5.9793	27.0274	7.29572	0.588
5.9814	27.0272	7.29536	0.588
5.9881	27.0232	7.29438	0.588
5.9909	27.022	7.29394	0.588
5.9627	27.0366	7.2982	0.589
5.9624	27.0364	7.29826	0.589
5.963	27.0369	7.29812	0.589
5.9632	27.0363	7.29812	0.589
5.9656	27.0254	7.29822	0.589
5.9655	27.0261	7.2982	0.589
5.9656	27.0261	7.29819	0.589
5.9666	27.0176	7.29842	0.589
5.9679	27.0122	7.29845	0.589
5.9672	27.012	7.29857	0.589
5.9685	27.01	7.29844	0.589
5.9668	27.0102	7.29873	0.589
5.9671	27.0067	7.29885	0.589
5.9677	27.0083	7.29867	0.589
5.9724	27.0033	7.29809	0.589
5.9748	27.0004	7.2978	0.589
5.9734	27.0023	7.29794	0.589
5.9785	26.9998	7.29719	0.589
5.977	27.0022	7.29732	0.589
5.9821	27.0032	7.29639	0.589
5.9817	27.004	7.29641	0.589
5.9813	27.0097	7.29621	0.589
5.9824	27.0115	7.29593	0.589
5.9857	27.0182	7.29504	0.589
5.9817	27.0268	7.29532	0.589
5.9621	27.036	7.29832	0.59
5.9662	27.0352	7.29764	0.59
5.9662	27.0163	7.29856	0.59
5.9662	27.0155	7.29859	0.59
5.9662	27.0158	7.29857	0.59
5.9662	27.0082	7.29893	0.59
5.9686	27.0069	7.29857	0.59
5.9763	27.0002	7.29754	0.59
5.9766	27.0001	7.2975	0.59
5.979	26.9984	7.29715	0.59
5.9783	27.0012	7.29714	0.59
5.9757	27.0036	7.29748	0.59
5.9785	27.002	7.29707	0.59
5.9788	27.0021	7.29701	0.59
5.9788	27.0038	7.29693	0.59
5.9785	27.0052	7.29691	0.59
5.9784	27.0052	7.29695	0.59
5.9803	27.004	7.29666	0.59
5.9784	27.0103	7.2967	0.59
5.9832	27.0152	7.29562	0.59
5.9841	27.0178	7.29533	0.59
5.9864	27.0192	7.29486	0.59
5.9836	27.0251	7.29508	0.59
5.9845	27.0253	7.2949	0.59
5.9885	27.0236	7.29429	0.59
5.9629	27.0365	7.29816	0.591
5.9643	27.0357	7.29796	0.591
5.9661	27.036	7.29763	0.591
5.9658	27.0354	7.2977	0.591
5.9642	27.0363	7.29794	0.591
5.9637	27.0367	7.29801	0.591
5.9632	27.0329	7.29828	0.591
5.9671	27.0194	7.29825	0.591
5.9659	27.0158	7.29862	0.591
5.9667	27.0169	7.29843	0.591
5.9677	27.0091	7.29863	0.591
5.9734	27.0017	7.29797	0.591
5.9789	26.9983	7.29717	0.591
5.9763	27.0025	7.29744	0.591
5.9764	27.0033	7.29738	0.591
5.9794	27.003	7.29687	0.591
5.9807	27.0039	7.29659	0.591
5.9817	27.0037	7.29643	0.591
5.9824	27.0025	7.29636	0.591
5.9806	27.0114	7.29625	0.591
5.9831	27.0107	7.29586	0.591
5.9831	27.0109	7.29585	0.591
5.9853	27.0191	7.29505	0.591
5.982	27.0262	7.2953	0.591
5.9819	27.0261	7.29532	0.591
5.9626	27.0363	7.29823	0.592
5.9653	27.0337	7.29787	0.592
5.9666	27.0112	7.29872	0.592
5.9669	27.0069	7.29887	0.592
5.967	27.007	7.29885	0.592
5.9713	27.0042	7.29822	0.592
5.9735	27.0015	7.29797	0.592
5.9745	27.0009	7.29782	0.592
5.9736	27.002	7.29793	0.592
5.9766	26.9997	7.29752	0.592
5.9789	27.004	7.29692	0.592
5.9785	27.0041	7.29696	0.592
5.9824	27.0034	7.29632	0.592
5.9804	27.0062	7.29655	0.592
5.9857	27.0177	7.29506	0.592
5.9859	27.0192	7.29495	0.592
5.9803	27.026	7.29561	0.592
5.9625	27.0377	7.29818	0.593
5.9626	27.0367	7.29821	0.593
5.9625	27.0368	7.29821	0.593
5.9634	27.034	7.2982	0.593
5.9674	27.0144	7.29842	0.593
5.9672	27.0119	7.29858	0.593
5.9669	27.0093	7.29876	0.593
5.9677	27.0078	7.2987	0.593
5.9711	27.0047	7.29825	0.593
5.9713	27.0041	7.29824	0.593
5.9732	27.0014	7.29802	0.593
5.9734	27.0018	7.29798	0.593
5.9769	26.9997	7.29747	0.593
5.9792	26.9985	7.29712	0.593
5.9779	26.999	7.29731	0.593
5.9782	26.9994	7.29726	0.593
5.9763	27.0035	7.29738	0.593
5.9789	27.0027	7.29697	0.593
5.9793	27.0032	7.29688	0.593
5.9778	27.0053	7.29704	0.593
5.978	27.0052	7.29701	0.593
5.9781	27.0055	7.29698	0.593
5.9822	27.0031	7.29637	0.593
5.9821	27.0058	7.29625	0.593
5.9861	27.0168	7.29503	0.593
5.9856	27.0185	7.29505	0.593
5.982	27.0264	7.2953	0.593
5.9888	27.0237	7.29424	0.593
5.9896	27.0229	7.29413	0.593
5.9908	27.0224	7.29395	0.593
5.9629	27.0366	7.29816	0.594
5.9651	27.036	7.2978	0.594
5.9664	27.0355	7.29759	0.594
5.963	27.0327	7.29832	0.594
5.9668	27.0225	7.29816	0.594
5.9684	27.0096	7.29848	0.594
5.9673	27.0083	7.29873	0.594
5.9668	27.0089	7.29879	0.594
5.9678	27.007	7.29872	0.594
5.9654	27.0107	7.29895	0.594
5.9712	27.0034	7.29828	0.594
5.9734	27.0021	7.29796	0.594
5.9729	27.003	7.298	0.594
5.9744	27.0018	7.29781	0.594
5.9784	26.9992	7.29722	0.594
5.9791	26.9985	7.29713	0.594
5.9789	26.9991	7.29713	0.594
5.9794	27.0032	7.29686	0.594
5.9805	27.0027	7.29669	0.594
5.9789	27.0044	7.29689	0.594
5.9794	27.0046	7.29679	0.594
5.9801	27.0038	7.2967	0.594
5.9809	27.0053	7.29649	0.594
5.9796	27.0062	7.29668	0.594
5.9823	27.0115	7.29595	0.594
5.9823	27.0118	7.29593	0.594
5.9815	27.0131	7.29601	0.594
5.9859	27.0174	7.29504	0.594
5.986	27.0187	7.29496	0.594
5.9868	27.0198	7.29477	0.594
5.9775	27.0284	7.29598	0.594
5.9826	27.0252	7.29524	0.594
5.9884	27.0229	7.29435	0.594
5.9886	27.0227	7.29432	0.594
5.9887	27.0237	7.29425	0.594
5.9912	27.0216	7.29391	0.594
5.9656	27.0354	7.29775	0.595
5.9639	27.0365	7.29799	0.595
5.965	27.0343	7.2979	0.595
5.9668	27.0189	7.29831	0.595
5.9666	27.0091	7.29882	0.595
5.9671	27.0071	7.29883	0.595
5.9659	27.0089	7.29895	0.595
5.9707	27.0051	7.29829	0.595
5.971	27.0045	7.29827	0.595
5.9734	27.002	7.29796	0.595
5.9785	26.9986	7.29723	0.595
5.9772	27.0018	7.29732	0.595
5.9792	27.003	7.29689	0.595
5.9789	27.0033	7.29693	0.595
5.9802	27.0041	7.29668	0.595
5.9826	27.0052	7.29621	0.595
5.9805	27.0082	7.29643	0.595
5.9813	27.0105	7.29618	0.595
5.9857	27.0181	7.29503	0.595
5.9877	27.0233	7.29443	0.595
5.9901	27.023	7.29404	0.595
5.963	27.037	7.29812	0.596
5.9634	27.0366	7.29807	0.596
5.9648	27.0373	7.2978	0.596
5.9657	27.0266	7.29814	0.596
5.9676	27.0143	7.29841	0.596
5.9672	27.0064	7.29885	0.596
5.9676	27.0095	7.29862	0.596
5.9718	27.0039	7.29816	0.596
5.9727	27.003	7.29805	0.596
5.9732	27.0017	7.29801	0.596
5.9743	27.0017	7.29781	0.596
5.9792	27.0035	7.29689	0.596
5.9789	27.0042	7.29691	0.596
5.9781	27.0051	7.29699	0.596
5.9808	27.0049	7.29653	0.596
5.9798	27.006	7.29666	0.596
5.9802	27.0061	7.29658	0.596
5.9787	27.0071	7.29679	0.596
5.9834	27.0098	7.29585	0.596
5.982	27.0154	7.29581	0.596
5.9828	27.0182	7.29555	0.596
5.9858	27.0172	7.29506	0.596
5.9861	27.0189	7.29493	0.596
5.9863	27.0194	7.29487	0.596
5.9837	27.0234	7.29514	0.596
5.9789	27.028	7.29576	0.596
5.9683	27.0091	7.29851	0.597
5.9671	27.0078	7.2988	0.597
5.9726	27.0034	7.29804	0.597
5.9712	27.0038	7.29827	0.597
5.9712	27.0033	7.29828	0.597
5.9734	27.0021	7.29795	0.597
5.9793	26.9982	7.29712	0.597
5.9768	27.0017	7.29739	0.597
5.9804	27.0018	7.29674	0.597
5.9799	27.0032	7.29677	0.597
5.9789	27.0044	7.29689	0.597
5.9784	27.0045	7.29697	0.597
5.9778	27.0053	7.29704	0.597
5.9811	27.0062	7.29642	0.597
5.9806	27.011	7.29626	0.597
5.9855	27.0185	7.29505	0.597
5.9858	27.0192	7.29497	0.597
5.9818	27.0266	7.29531	0.597
5.9846	27.0247	7.29491	0.597
5.9885	27.0232	7.2943	0.597
5.9628	27.0372	7.29815	0.598
5.9653	27.0331	7.29791	0.598
5.963	27.0319	7.29837	0.598
5.9629	27.0319	7.29838	0.598
5.9668	27.0194	7.2983	0.598
5.9667	27.0172	7.29842	0.598
5.9671	27.0156	7.29843	0.598
5.967	27.0155	7.29844	0.598
5.9676	27.0122	7.29851	0.598
5.9674	27.0068	7.2988	0.598
5.9677	27.01	7.29858	0.598
5.967	27.0099	7.29872	0.598
5.9712	27.0046	7.29822	0.598
5.9714	27.0038	7.29824	0.598
5.9792	26.9982	7.29714	0.598
5.9776	26.9996	7.29735	0.598
5.9791	27.0023	7.29695	0.598
5.9795	27.0021	7.29688	0.598
5.9794	27.0026	7.29688	0.598
5.9801	27.0022	7.29678	0.598
5.9803	27.0027	7.29673	0.598
5.978	27.0056	7.29699	0.598
5.9785	27.0056	7.29689	0.598
5.9815	27.0047	7.29641	0.598
5.9816	27.0058	7.29634	0.598
5.9813	27.0057	7.2964	0.598
5.9817	27.0057	7.29634	0.598
5.9819	27.0068	7.29624	0.598
5.9783	27.0108	7.29669	0.598
5.9775	27.0116	7.29679	0.598
5.9819	27.0097	7.29611	0.598
5.9823	27.0113	7.29597	0.598
5.9797	27.015	7.29624	0.598
5.9856	27.0175	7.29508	0.598
5.9864	27.0194	7.29485	0.598
5.9788	27.0278	7.29578	0.598
5.9828	27.0252	7.29522	0.598
5.9829	27.0252	7.2952	0.598
5.9863	27.0236	7.29466	0.598
5.9846	27.0256	7.29488	0.598
5.9666	27.0351	7.29759	0.599
5.9665	27.0159	7.29851	0.599
5.9674	27.0123	7.29853	0.599
5.9682	27.0096	7.29851	0.599
5.9684	27.0098	7.29847	0.599
5.9661	27.0109	7.29883	0.599
5.9676	27.0109	7.29857	0.599
5.9672	27.0092	7.29871	0.599
5.97	27.0055	7.29839	0.599
5.9711	27.0042	7.29827	0.599
5.9735	27.0017	7.29796	0.599
5.972	27.0034	7.29814	0.599
5.9717	27.0037	7.29819	0.599
5.9736	27.0015	7.29796	0.599
5.9728	27.0028	7.29804	0.599
5.9777	26.9996	7.29732	0.599
5.9787	26.999	7.29719	0.599
5.9762	27.0037	7.2974	0.599
5.9797	27.0022	7.29685	0.599
5.9795	27.0033	7.29683	0.599
5.9787	27.0104	7.29664	0.599
5.9805	27.0114	7.29627	0.599
5.9823	27.0114	7.29595	0.599
5.9802	27.015	7.29616	0.599
5.9829	27.0148	7.29569	0.599
5.9863	27.0169	7.29499	0.599
5.9867	27.019	7.29483	0.599
5.9846	27.0221	7.29504	0.599
5.9831	27.0238	7.29523	0.599
5.9833	27.0231	7.29522	0.599
5.9805	27.0272	7.29551	0.599
5.9886	27.0229	7.2943	0.599
5.9884	27.0236	7.2943	0.599
5.9632	27.0361	7.29813	0.6
5.9628	27.0366	7.29817	0.6
5.9634	27.0362	7.29809	0.6
5.965	27.0365	7.29779	0.6
5.9635	27.0368	7.29804	0.6
5.9658	27.0256	7.29817	0.6
5.967	27.0187	7.29829	0.6
5.9664	27.0169	7.29848	0.6
5.9676	27.0123	7.2985	0.6
5.968	27.0096	7.29856	0.6
5.9665	27.0102	7.29879	0.6
5.9674	27.0103	7.29862	0.6
5.967	27.0084	7.29879	0.6
5.9748	27.0009	7.29778	0.6
5.9765	27.0002	7.29751	0.6
5.9792	26.9985	7.29713	0.6
5.9792	26.9989	7.29711	0.6
5.977	27.0024	7.29731	0.6
5.9801	27.0024	7.29676	0.6
5.9803	27.0052	7.2966	0.6
5.9794	27.0067	7.29669	0.6
5.9809	27.0054	7.2965	0.6
5.9825	27.005	7.29622	0.6
5.9788	27.0099	7.29664	0.6
5.9827	27.0092	7.296	0.6
5.9815	27.0102	7.29616	0.6
5.9805	27.0109	7.2963	0.6
5.9823	27.0105	7.296	0.6
5.9795	27.015	7.29627	0.6
5.9816	27.0157	7.29588	0.6
5.9856	27.0184	7.29505	0.6
5.9857	27.0209	7.29491	0.6
5.9832	27.0235	7.29522	0.6
5.9812	27.0267	7.29542	0.6
5.9847	27.025	7.29489	0.6
5.9887	27.0234	7.29425	0.6
5.9622	27.0383	7.29821	0.601
5.9623	27.0379	7.2982	0.601
5.9629	27.0376	7.29812	0.601
5.965	27.0369	7.29778	0.601
5.9636	27.0335	7.29819	0.601
5.9668	27.0179	7.29836	0.601
5.9684	27.0097	7.29848	0.601
5.9658	27.0092	7.29896	0.601
5.971	27.0052	7.29823	0.601
5.9715	27.0035	7.29823	0.601
5.9737	27.0016	7.29794	0.601
