Time (hh:mm:ss)	[CH4] dissolved with water vapour (ppm)
2024/07/03 13:00:04	3.2487
2024/07/03 13:00:05	2.69465
2024/07/03 13:00:06	2.69426
2024/07/03 13:00:07	2.95751
2024/07/03 13:00:08	2.93341
2024/07/03 13:00:09	2.93364
2024/07/03 13:00:10	3.05571
2024/07/03 13:00:11	2.90168
2024/07/03 13:00:12	3.10808
2024/07/03 13:00:13	3.10736
2024/07/03 13:00:14	3.10835
2024/07/03 13:00:15	2.62304
2024/07/03 13:00:16	2.62328
2024/07/03 13:00:17	3.09106
2024/07/03 13:00:18	3.09124
2024/07/03 13:00:19	2.51263
2024/07/03 13:00:20	3.03642
2024/07/03 13:00:21	3.11058
2024/07/03 13:00:22	3.11044
2024/07/03 13:00:23	2.93906
2024/07/03 13:00:24	2.93961
2024/07/03 13:00:25	2.91472
2024/07/03 13:00:26	3.01515
2024/07/03 13:00:27	3.01517
2024/07/03 13:00:28	3.0151
2024/07/03 13:00:29	2.93123
2024/07/03 13:00:30	2.91208
2024/07/03 13:00:31	3.04399
2024/07/03 13:00:32	3.37006
2024/07/03 13:00:33	3.3705
2024/07/03 13:00:34	2.95529
2024/07/03 13:00:35	2.84377
2024/07/03 13:00:36	2.75754
2024/07/03 13:00:37	2.92053
2024/07/03 13:00:38	2.92097
2024/07/03 13:00:39	2.92097
2024/07/03 13:00:40	2.92115
2024/07/03 13:00:41	2.82155
2024/07/03 13:00:42	2.7691
2024/07/03 13:00:43	2.76921
2024/07/03 13:00:44	2.76887
2024/07/03 13:00:45	2.76906
2024/07/03 13:00:46	3.20158
2024/07/03 13:00:47	2.73542
2024/07/03 13:00:48	2.73547
2024/07/03 13:00:49	-1.47485
2024/07/03 13:00:50	-1.35566
2024/07/03 13:00:51	-0.465789
2024/07/03 13:00:52	-1.24142
2024/07/03 13:00:53	-1.24158
2024/07/03 13:00:54	2.99166
2024/07/03 13:00:55	2.9916
2024/07/03 13:00:56	2.95895
2024/07/03 13:00:57	2.77535
2024/07/03 13:00:58	3.15262
2024/07/03 13:00:59	2.9604
2024/07/03 13:01:00	2.96089
2024/07/03 13:01:01	2.96044
2024/07/03 13:01:02	2.99398
2024/07/03 13:01:03	2.9574
2024/07/03 13:01:04	3.01662
2024/07/03 13:01:05	2.81863
2024/07/03 13:01:06	3.04733
2024/07/03 13:01:07	nan
2024/07/03 13:01:08	2.99916
2024/07/03 13:01:09	3.03078
2024/07/03 13:01:10	2.86009
2024/07/03 13:01:11	2.85994
2024/07/03 13:01:12	3.0903
2024/07/03 13:01:13	3.09025
2024/07/03 13:01:14	3.09806
2024/07/03 13:01:15	2.9748
2024/07/03 13:01:16	2.99167
2024/07/03 13:01:17	2.9263
2024/07/03 13:01:19	3.07148
2024/07/03 13:01:20	2.9486
2024/07/03 13:01:21	2.94845
2024/07/03 13:01:22	3.0799
2024/07/03 13:01:23	2.99386
2024/07/03 13:01:24	3.0802
2024/07/03 13:01:25	3.07922
2024/07/03 13:01:26	3.07922
2024/07/03 13:01:27	3.07896
2024/07/03 13:01:28	2.83206
2024/07/03 13:01:29	2.83169
2024/07/03 13:01:30	3.04913
2024/07/03 13:01:31	3.04856
2024/07/03 13:01:32	2.99311
2024/07/03 13:01:33	3.00309
2024/07/03 13:01:34	3.00339
2024/07/03 13:01:35	2.62045
2024/07/03 13:01:36	2.62029
2024/07/03 13:01:37	2.62024
2024/07/03 13:01:38	2.61462
2024/07/03 13:01:39	2.44501
2024/07/03 13:01:40	2.44545
2024/07/03 13:01:41	2.44523
2024/07/03 13:01:42	2.67107
2024/07/03 13:01:43	2.79345
2024/07/03 13:01:44	2.79275
2024/07/03 13:01:45	2.7934
2024/07/03 13:01:46	2.79297
2024/07/03 13:01:47	2.81434
2024/07/03 13:01:48	2.81528
2024/07/03 13:01:49	3.02084
2024/07/03 13:01:50	3.13378
2024/07/03 13:01:51	3.13356
2024/07/03 13:01:52	3.13255
2024/07/03 13:01:53	2.96767
2024/07/03 13:01:54	2.99334
2024/07/03 13:01:55	3.05417
2024/07/03 13:01:56	3.16383
2024/07/03 13:01:57	3.16216
2024/07/03 13:01:58	2.70272
2024/07/03 13:01:59	2.70297
2024/07/03 13:02:00	2.89276
2024/07/03 13:02:01	2.89276
2024/07/03 13:02:02	2.79923
2024/07/03 13:02:03	2.92848
2024/07/03 13:02:04	2.17887
2024/07/03 13:02:05	2.1782
2024/07/03 13:02:06	3.0877
2024/07/03 13:02:07	2.71563
2024/07/03 13:02:08	2.70269
2024/07/03 13:02:09	2.7016
2024/07/03 13:02:10	2.62776
2024/07/03 13:02:11	2.60951
2024/07/03 13:02:12	2.61003
2024/07/03 13:02:13	2.72404
2024/07/03 13:02:14	2.72422
2024/07/03 13:02:15	2.72446
2024/07/03 13:02:16	3.04732
2024/07/03 13:02:17	3.04784
2024/07/03 13:02:18	2.70317
2024/07/03 13:02:19	2.7682
2024/07/03 13:02:20	2.7682
2024/07/03 13:02:21	3.17942
2024/07/03 13:02:22	3.33979
2024/07/03 13:02:23	2.92812
2024/07/03 13:02:24	3.07402
2024/07/03 13:02:25	3.04529
2024/07/03 13:02:26	3.04562
2024/07/03 13:02:27	3.19819
2024/07/03 13:02:28	2.92338
2024/07/03 13:02:29	3.13194
2024/07/03 13:02:30	3.01451
2024/07/03 13:02:31	2.86676
2024/07/03 13:02:32	2.86694
2024/07/03 13:02:33	2.58982
2024/07/03 13:02:34	2.93293
2024/07/03 13:02:35	2.93212
2024/07/03 13:02:36	2.87161
2024/07/03 13:02:37	2.87161
2024/07/03 13:02:38	2.87176
2024/07/03 13:02:39	2.8716
2024/07/03 13:02:40	2.26319
2024/07/03 13:02:41	2.26353
2024/07/03 13:02:42	2.26341
2024/07/03 13:02:43	2.26336
2024/07/03 13:02:44	2.26364
2024/07/03 13:02:45	2.91423
2024/07/03 13:02:46	2.98711
2024/07/03 13:02:47	2.98673
2024/07/03 13:02:48	2.98662
2024/07/03 13:02:49	2.7924
2024/07/03 13:02:50	2.79272
2024/07/03 13:02:51	2.79184
2024/07/03 13:02:52	2.806
2024/07/03 13:02:53	2.80588
2024/07/03 13:02:54	2.85822
2024/07/03 13:02:55	2.85784
2024/07/03 13:02:56	2.78285
2024/07/03 13:02:57	2.7819
2024/07/03 13:02:58	2.78153
2024/07/03 13:02:59	2.71781
2024/07/03 13:03:00	2.90169
2024/07/03 13:03:01	2.90285
2024/07/03 13:03:02	2.90173
2024/07/03 13:03:03	2.90135
2024/07/03 13:03:04	2.90099
2024/07/03 13:03:05	2.90078
2024/07/03 13:03:06	2.90126
2024/07/03 13:03:07	3.17746
2024/07/03 13:03:08	3.17791
2024/07/03 13:03:09	3.17756
2024/07/03 13:03:10	3.17724
2024/07/03 13:03:11	3.177
2024/07/03 13:03:12	2.9891
2024/07/03 13:03:13	2.98982
2024/07/03 13:03:14	2.98874
2024/07/03 13:03:15	2.62533
2024/07/03 13:03:16	3.06187
2024/07/03 13:03:17	3.13569
2024/07/03 13:03:18	3.13588
2024/07/03 13:03:19	2.88841
2024/07/03 13:03:20	2.74917
2024/07/03 13:03:21	2.74893
2024/07/03 13:03:22	2.74956
2024/07/03 13:03:23	2.83872
2024/07/03 13:03:24	3.09956
2024/07/03 13:03:25	3.09972
2024/07/03 13:03:26	3.01099
2024/07/03 13:03:27	3.01136
2024/07/03 13:03:28	2.94112
2024/07/03 13:03:29	3.03956
2024/07/03 13:03:30	3.03953
2024/07/03 13:03:31	3.19536
2024/07/03 13:03:32	3.19494
2024/07/03 13:03:33	3.13536
2024/07/03 13:03:34	3.13537
2024/07/03 13:03:35	3.13515
2024/07/03 13:03:36	3.26965
2024/07/03 13:03:37	3.26969
2024/07/03 13:03:38	3.26887
2024/07/03 13:03:39	3.26922
2024/07/03 13:03:40	3.08539
2024/07/03 13:03:41	3.08652
2024/07/03 13:03:42	2.71535
2024/07/03 13:03:43	2.71515
2024/07/03 13:03:44	2.94957
2024/07/03 13:03:45	2.92049
2024/07/03 13:03:46	2.84203
2024/07/03 13:03:47	2.84205
2024/07/03 13:03:48	3.00476
2024/07/03 13:03:49	3.04335
2024/07/03 13:03:50	3.04347
2024/07/03 13:03:51	3.19449
2024/07/03 13:03:52	2.72967
2024/07/03 13:03:53	2.72968
2024/07/03 13:03:54	2.9339
2024/07/03 13:03:55	2.93403
2024/07/03 13:03:56	2.92295
2024/07/03 13:03:57	2.92424
2024/07/03 13:03:58	3.22676
2024/07/03 13:03:59	2.97697
2024/07/03 13:04:00	1.64443
2024/07/03 13:04:01	1.64436
2024/07/03 13:04:02	3.08677
2024/07/03 13:04:03	3.0874
2024/07/03 13:04:04	3.01713
2024/07/03 13:04:05	3.01863
2024/07/03 13:04:06	2.96856
2024/07/03 13:04:07	2.99837
2024/07/03 13:04:08	3.0386
2024/07/03 13:04:09	3.13393
2024/07/03 13:04:10	3.03059
2024/07/03 13:04:11	3.11088
2024/07/03 13:04:12	2.95595
2024/07/03 13:04:13	3.13304
2024/07/03 13:04:14	3.13369
2024/07/03 13:04:15	3.01678
2024/07/03 13:04:16	3.01647
2024/07/03 13:04:17	3.01597
2024/07/03 13:04:18	2.84316
2024/07/03 13:04:19	2.93163
2024/07/03 13:04:20	3.05766
2024/07/03 13:04:21	2.84803
2024/07/03 13:04:22	2.8491
2024/07/03 13:04:23	2.83424
2024/07/03 13:04:24	3.18263
2024/07/03 13:04:25	3.18295
2024/07/03 13:04:26	3.18304
2024/07/03 13:04:27	3.18296
2024/07/03 13:04:28	3.18456
2024/07/03 13:04:29	3.18311
2024/07/03 13:04:30	2.85218
2024/07/03 13:04:31	3.16479
2024/07/03 13:04:32	3.16395
2024/07/03 13:04:33	3.16397
2024/07/03 13:04:34	2.79939
2024/07/03 13:04:35	2.93518
2024/07/03 13:04:36	3.10998
2024/07/03 13:04:37	3.11012
2024/07/03 13:04:38	2.85562
2024/07/03 13:04:39	2.85565
2024/07/03 13:04:40	2.85593
2024/07/03 13:04:41	2.92044
2024/07/03 13:04:42	3.07193
2024/07/03 13:04:43	2.99562
2024/07/03 13:04:44	2.75894
2024/07/03 13:04:45	2.75716
2024/07/03 13:04:46	2.95385
2024/07/03 13:04:47	3.08668
2024/07/03 13:04:48	3.08646
2024/07/03 13:04:49	2.94141
2024/07/03 13:04:50	2.94112
2024/07/03 13:04:51	2.94126
2024/07/03 13:04:52	2.93075
2024/07/03 13:04:53	2.93144
2024/07/03 13:04:54	3.21374
2024/07/03 13:04:55	3.21355
2024/07/03 13:04:56	3.21355
2024/07/03 13:04:57	3.21412
2024/07/03 13:04:58	3.17974
2024/07/03 13:04:59	3.17914
2024/07/03 13:05:00	3.17916
2024/07/03 13:05:01	2.97701
2024/07/03 13:05:02	2.97668
2024/07/03 13:05:03	3.29713
2024/07/03 13:05:04	3.27909
2024/07/03 13:05:05	3.27882
2024/07/03 13:05:06	3.27854
2024/07/03 13:05:07	3.27866
2024/07/03 13:05:08	3.27878
2024/07/03 13:05:09	3.27876
2024/07/03 13:05:10	3.27855
2024/07/03 13:05:11	2.99934
2024/07/03 13:05:12	2.99875
2024/07/03 13:05:13	2.70059
2024/07/03 13:05:14	2.72324
2024/07/03 13:05:15	2.72344
2024/07/03 13:05:16	2.72401
2024/07/03 13:05:17	2.72288
2024/07/03 13:05:18	2.93439
2024/07/03 13:05:19	2.93518
2024/07/03 13:05:20	2.93534
2024/07/03 13:05:21	2.93523
2024/07/03 13:05:22	2.93445
2024/07/03 13:05:23	2.93608
2024/07/03 13:05:24	2.57323
2024/07/03 13:05:25	3.0545
2024/07/03 13:05:26	3.05501
2024/07/03 13:05:27	3.06188
2024/07/03 13:05:28	3.12423
2024/07/03 13:05:29	3.12349
2024/07/03 13:05:30	3.12337
2024/07/03 13:05:31	3.21099
2024/07/03 13:05:32	3.28286
2024/07/03 13:05:33	3.28285
2024/07/03 13:05:34	3.2813
2024/07/03 13:05:35	3.282
2024/07/03 13:05:36	2.65104
2024/07/03 13:05:37	2.6514
2024/07/03 13:05:38	2.65123
2024/07/03 13:05:39	2.65116
2024/07/03 13:05:40	2.65095
2024/07/03 13:05:41	2.6519
2024/07/03 13:05:42	2.96781
2024/07/03 13:05:43	2.96822
2024/07/03 13:05:44	2.96842
2024/07/03 13:05:45	3.02404
2024/07/03 13:05:46	2.99983
2024/07/03 13:05:47	2.87896
2024/07/03 13:05:48	2.78309
2024/07/03 13:05:49	2.9302
2024/07/03 13:05:50	3.18014
2024/07/03 13:05:51	3.17967
2024/07/03 13:05:52	3.1803
2024/07/03 13:05:53	3.18
2024/07/03 13:05:54	3.18006
2024/07/03 13:05:55	2.88429
2024/07/03 13:05:56	2.985
2024/07/03 13:05:57	3.11171
2024/07/03 13:05:58	3.11084
2024/07/03 13:05:59	3.11173
2024/07/03 13:06:00	3.11141
2024/07/03 13:06:01	3.11145
2024/07/03 13:06:02	3.11133
2024/07/03 13:06:03	3.11168
2024/07/03 13:06:04	3.11206
2024/07/03 13:06:05	3.11202
2024/07/03 13:06:06	3.11105
2024/07/03 13:06:07	3.11128
2024/07/03 13:06:08	2.91831
2024/07/03 13:06:09	2.91835
2024/07/03 13:06:10	2.91829
2024/07/03 13:06:11	2.91874
2024/07/03 13:06:12	2.9186
2024/07/03 13:06:13	2.92157
2024/07/03 13:06:14	2.92165
2024/07/03 13:06:15	2.93832
2024/07/03 13:06:16	3.05098
2024/07/03 13:06:17	2.94891
2024/07/03 13:06:18	3.05986
2024/07/03 13:06:19	4.65054
2024/07/03 13:06:20	2.94546
2024/07/03 13:06:21	3.01635
2024/07/03 13:06:22	3.00781
2024/07/03 13:06:23	3.00494
2024/07/03 13:06:24	2.98913
2024/07/03 13:06:25	3.02051
2024/07/03 13:06:26	3.00902
2024/07/03 13:06:27	3.00859
2024/07/03 13:06:28	3.04716
2024/07/03 13:06:29	2.99896
2024/07/03 13:06:30	2.99121
2024/07/03 13:06:31	3.04253
2024/07/03 13:06:32	3.04778
2024/07/03 13:06:33	3.01573
2024/07/03 13:06:34	3.01547
2024/07/03 13:06:35	3.00109
2024/07/03 13:06:36	3.00133
2024/07/03 13:06:37	3.03765
2024/07/03 13:06:38	3.00563
2024/07/03 13:06:39	3.03748
2024/07/03 13:06:40	3.05022
2024/07/03 13:06:41	3.05169
2024/07/03 13:06:42	3.0268
2024/07/03 13:06:43	3.03411
2024/07/03 13:06:44	3.03256
2024/07/03 13:06:45	3.0145
2024/07/03 13:06:46	3.01117
2024/07/03 13:06:47	3.05289
2024/07/03 13:06:48	3.01133
2024/07/03 13:06:49	3.03937
2024/07/03 13:06:50	2.57588
2024/07/03 13:06:51	3.08066
2024/07/03 13:06:52	3.0424
2024/07/03 13:06:53	3.00371
2024/07/03 13:06:54	3.00655
2024/07/03 13:06:55	2.99
2024/07/03 13:06:56	3.04156
2024/07/03 13:06:57	2.16212
2024/07/03 13:06:58	3.07456
2024/07/03 13:06:59	2.97914
2024/07/03 13:07:00	3.05536
2024/07/03 13:07:01	3.00508
2024/07/03 13:07:02	3.05507
2024/07/03 13:07:03	3.06893
2024/07/03 13:07:04	3.05378
2024/07/03 13:07:05	3.02827
2024/07/03 13:07:06	2.98235
2024/07/03 13:07:07	3.09278
2024/07/03 13:07:08	3.0628
2024/07/03 13:07:09	3.02841
2024/07/03 13:07:10	3.03398
2024/07/03 13:07:11	3.00409
2024/07/03 13:07:12	3.01183
2024/07/03 13:07:13	2.97189
2024/07/03 13:07:14	3.03458
2024/07/03 13:07:15	3.03739
2024/07/03 13:07:16	3.00185
2024/07/03 13:07:17	3.02995
2024/07/03 13:07:18	3.0613
2024/07/03 13:07:19	3.04035
2024/07/03 13:07:20	3.03825
2024/07/03 13:07:21	3.03926
2024/07/03 13:07:22	3.00721
2024/07/03 13:07:23	2.96554
2024/07/03 13:07:24	3.00627
2024/07/03 13:07:25	3.05108
2024/07/03 13:07:26	3.0357
2024/07/03 13:07:27	3.04607
2024/07/03 13:07:28	3.04533
2024/07/03 13:07:29	3.0444
2024/07/03 13:07:30	3.02867
2024/07/03 13:07:31	3.04153
2024/07/03 13:07:32	3.02009
2024/07/03 13:07:33	3.00779
2024/07/03 13:07:34	2.99646
2024/07/03 13:07:35	3.02906
2024/07/03 13:07:36	3.00146
2024/07/03 13:07:37	3.05933
2024/07/03 13:07:38	2.9926
2024/07/03 13:07:39	2.9713
2024/07/03 13:07:40	3.00482
2024/07/03 13:07:41	3.00646
2024/07/03 13:07:42	3.01042
2024/07/03 13:07:43	2.97058
2024/07/03 13:07:44	2.96876
2024/07/03 13:07:45	3.00817
2024/07/03 13:07:46	2.97034
2024/07/03 13:07:47	3.03091
2024/07/03 13:07:48	2.987
2024/07/03 13:07:49	2.99446
2024/07/03 13:07:50	2.99517
2024/07/03 13:07:51	3.02374
2024/07/03 13:07:52	3.00951
2024/07/03 13:07:53	2.99756
2024/07/03 13:07:54	2.99471
2024/07/03 13:07:55	3.03969
2024/07/03 13:07:56	2.97584
2024/07/03 13:07:57	2.98678
2024/07/03 13:07:58	3.0383
2024/07/03 13:07:59	3.00932
2024/07/03 13:08:00	3.04174
2024/07/03 13:08:01	3.02566
2024/07/03 13:08:02	2.9972
2024/07/03 13:08:03	3.02917
2024/07/03 13:08:04	3.02982
2024/07/03 13:08:05	3.02079
2024/07/03 13:08:06	3.02204
2024/07/03 13:08:07	3.02182
2024/07/03 13:08:08	2.99564
2024/07/03 13:08:09	3.00949
2024/07/03 13:08:10	2.9371
2024/07/03 13:08:11	2.93769
2024/07/03 13:08:12	2.98806
2024/07/03 13:08:13	2.98558
2024/07/03 13:08:14	2.9429
2024/07/03 13:08:15	2.96278
2024/07/03 13:08:16	2.96321
2024/07/03 13:08:17	2.92744
2024/07/03 13:08:18	2.987
2024/07/03 13:08:19	2.97574
2024/07/03 13:08:20	2.96255
2024/07/03 13:08:21	2.99283
2024/07/03 13:08:22	2.99284
2024/07/03 13:08:23	2.95161
2024/07/03 13:08:24	2.99976
2024/07/03 13:08:25	3.02674
2024/07/03 13:08:26	3.05069
2024/07/03 13:08:27	3.03649
2024/07/03 13:08:28	3.01348
2024/07/03 13:08:29	3.02359
2024/07/03 13:08:30	3.04433
2024/07/03 13:08:31	2.94155
2024/07/03 13:08:32	3.00206
2024/07/03 13:08:33	3.06027
2024/07/03 13:08:34	2.91029
2024/07/03 13:08:35	3.03597
2024/07/03 13:08:36	3.03478
2024/07/03 13:08:37	2.99477
2024/07/03 13:08:38	3.01528
2024/07/03 13:08:39	3.00933
2024/07/03 13:08:40	2.99878
2024/07/03 13:08:41	2.9776
2024/07/03 13:08:42	3.01719
2024/07/03 13:08:43	3.01093
2024/07/03 13:08:44	3.02184
2024/07/03 13:08:45	3.02128
2024/07/03 13:08:46	3.00913
2024/07/03 13:08:47	2.99478
2024/07/03 13:08:48	3.01928
2024/07/03 13:08:49	2.98144
2024/07/03 13:08:50	3.05145
2024/07/03 13:08:51	2.99933
2024/07/03 13:08:52	3.04545
2024/07/03 13:08:53	3.06525
2024/07/03 13:08:54	2.98221
2024/07/03 13:08:55	2.95521
2024/07/03 13:08:56	2.99339
2024/07/03 13:08:57	2.99364
2024/07/03 13:08:58	3.00335
2024/07/03 13:08:59	3.00319
2024/07/03 13:09:00	3.00396
2024/07/03 13:09:01	2.94983
2024/07/03 13:09:02	3.02327
2024/07/03 13:09:03	2.98441
2024/07/03 13:09:04	2.96709
2024/07/03 13:09:05	2.98435
2024/07/03 13:09:06	3.04342
2024/07/03 13:09:07	2.96791
2024/07/03 13:09:08	3.05128
2024/07/03 13:09:09	3.04608
2024/07/03 13:09:10	3.00171
2024/07/03 13:09:11	2.96575
2024/07/03 13:09:12	3.01393
2024/07/03 13:09:13	3.01499
2024/07/03 13:09:14	2.95617
2024/07/03 13:09:15	2.98237
2024/07/03 13:09:16	3.03039
2024/07/03 13:09:17	3.01673
2024/07/03 13:09:18	3.0214
2024/07/03 13:09:19	3.01552
2024/07/03 13:09:20	2.99968
2024/07/03 13:09:21	2.99988
2024/07/03 13:09:22	3.03891
2024/07/03 13:09:23	3.01031
2024/07/03 13:09:24	3.05101
2024/07/03 13:09:25	3.01091
2024/07/03 13:09:26	3.00524
2024/07/03 13:09:27	3.04782
2024/07/03 13:09:28	3.01681
2024/07/03 13:09:29	3.04463
2024/07/03 13:09:30	3.01915
2024/07/03 13:09:31	3.0352
2024/07/03 13:09:32	2.96235
2024/07/03 13:09:33	3.02242
2024/07/03 13:09:34	3.02286
2024/07/03 13:09:35	3.0302
2024/07/03 13:09:36	3.03186
2024/07/03 13:09:37	3.04872
2024/07/03 13:09:38	3.03279
2024/07/03 13:09:39	3.07555
2024/07/03 13:09:40	2.98856
2024/07/03 13:09:41	3.09578
2024/07/03 13:09:42	3.0457
2024/07/03 13:09:43	3.03368
2024/07/03 13:09:44	3.0577
2024/07/03 13:09:45	3.02518
2024/07/03 13:09:46	3.04407
2024/07/03 13:09:47	3.04542
2024/07/03 13:09:48	3.01216
2024/07/03 13:09:49	3.06553
2024/07/03 13:09:50	3.04579
2024/07/03 13:09:51	3.07295
2024/07/03 13:09:52	3.01505
2024/07/03 13:09:53	3.05466
2024/07/03 13:09:54	3.0676
2024/07/03 13:09:55	3.05661
2024/07/03 13:09:56	3.05022
2024/07/03 13:09:57	3.01581
2024/07/03 13:09:58	3.00623
2024/07/03 13:09:59	3.05993
2024/07/03 13:10:00	3.03919
2024/07/03 13:10:01	3.00876
2024/07/03 13:10:02	3.04982
2024/07/03 13:10:03	3.09039
2024/07/03 13:10:04	3.09017
2024/07/03 13:10:05	3.073
2024/07/03 13:10:06	3.07218
2024/07/03 13:10:07	3.00698
2024/07/03 13:10:08	3.01431
2024/07/03 13:10:09	3.02617
2024/07/03 13:10:10	3.02688
2024/07/03 13:10:11	3.00096
2024/07/03 13:10:12	3.00113
2024/07/03 13:10:13	3.09551
2024/07/03 13:10:14	3.04887
2024/07/03 13:10:15	3.01132
2024/07/03 13:10:16	3.04398
2024/07/03 13:10:17	3.04442
2024/07/03 13:10:18	3.04533
2024/07/03 13:10:19	3.04242
2024/07/03 13:10:20	3.04274
2024/07/03 13:10:21	3.04301
2024/07/03 13:10:22	3.05523
2024/07/03 13:10:23	2.99524
2024/07/03 13:10:24	3.06108
2024/07/03 13:10:25	3.02181
2024/07/03 13:10:26	3.01437
2024/07/03 13:10:27	3.03675
2024/07/03 13:10:28	3.07732
2024/07/03 13:10:29	3.07687
2024/07/03 13:10:30	3.02355
2024/07/03 13:10:31	3.03162
2024/07/03 13:10:32	3.02631
2024/07/03 13:10:33	3.04182
2024/07/03 13:10:34	3.07347
2024/07/03 13:10:35	3.04863
2024/07/03 13:10:36	3.06979
2024/07/03 13:10:37	3.06021
2024/07/03 13:10:38	3.06011
2024/07/03 13:10:39	3.01657
2024/07/03 13:10:40	3.0163
2024/07/03 13:10:41	3.01616
2024/07/03 13:10:42	3.07035
2024/07/03 13:10:43	3.04099
2024/07/03 13:10:44	3.00752
2024/07/03 13:10:45	2.99297
2024/07/03 13:10:46	2.99292
2024/07/03 13:10:47	3.01391
2024/07/03 13:10:48	3.0131
2024/07/03 13:10:49	3.01287
2024/07/03 13:10:50	3.01338
2024/07/03 13:10:51	3.01447
2024/07/03 13:10:52	3.0144
2024/07/03 13:10:53	3.07168
2024/07/03 13:10:54	3.03781
2024/07/03 13:10:55	3.06065
2024/07/03 13:10:56	2.99964
2024/07/03 13:10:57	3.06769
2024/07/03 13:10:58	3.02124
2024/07/03 13:10:59	3.0418
2024/07/03 13:11:00	3.03221
2024/07/03 13:11:01	3.07266
2024/07/03 13:11:02	3.09368
2024/07/03 13:11:03	3.02177
2024/07/03 13:11:04	3.05095
2024/07/03 13:11:05	3.05454
2024/07/03 13:11:06	3.01622
2024/07/03 13:11:07	3.06011
2024/07/03 13:11:08	3.06078
2024/07/03 13:11:09	3.06062
2024/07/03 13:11:10	3.04763
2024/07/03 13:11:11	3.02487
2024/07/03 13:11:12	3.02479
2024/07/03 13:11:13	3.02356
2024/07/03 13:11:14	3.04041
2024/07/03 13:11:15	3.08056
2024/07/03 13:11:16	3.0634
2024/07/03 13:11:17	3.06561
2024/07/03 13:11:18	3.06571
2024/07/03 13:11:19	3.015
2024/07/03 13:11:20	3.02805
2024/07/03 13:11:21	3.03738
2024/07/03 13:11:22	2.62014
2024/07/03 13:11:23	2.62507
2024/07/03 13:11:24	3.05101
2024/07/03 13:11:25	3.07159
2024/07/03 13:11:26	3.07176
2024/07/03 13:11:27	3.07222
2024/07/03 13:11:28	3.05361
2024/07/03 13:11:29	3.00134
2024/07/03 13:11:30	3.0775
2024/07/03 13:11:31	3.07568
2024/07/03 13:11:32	3.05849
2024/07/03 13:11:33	3.01228
2024/07/03 13:11:34	2.98919
2024/07/03 13:11:35	3.10397
2024/07/03 13:11:36	3.04405
2024/07/03 13:11:37	3.05571
2024/07/03 13:11:38	3.0539
2024/07/03 13:11:39	3.04704
2024/07/03 13:11:40	3.06572
2024/07/03 13:11:41	3.05732
2024/07/03 13:11:42	3.05696
2024/07/03 13:11:43	3.07641
2024/07/03 13:11:44	3.04564
2024/07/03 13:11:45	3.09186
2024/07/03 13:11:46	3.09166
2024/07/03 13:11:47	3.02827
2024/07/03 13:11:48	3.0278
2024/07/03 13:11:49	3.06868
2024/07/03 13:11:50	3.01615
2024/07/03 13:11:51	3.02403
2024/07/03 13:11:52	3.02326
2024/07/03 13:11:53	3.02535
2024/07/03 13:11:54	3.053
2024/07/03 13:11:55	2.98906
2024/07/03 13:11:56	2.98957
2024/07/03 13:11:57	3.02164
2024/07/03 13:11:58	3.0654
2024/07/03 13:11:59	3.0357
2024/07/03 13:12:00	3.01728
2024/07/03 13:12:01	2.9958
2024/07/03 13:12:02	3.05557
2024/07/03 13:12:03	2.99549
2024/07/03 13:12:04	2.99574
2024/07/03 13:12:05	3.10803
2024/07/03 13:12:06	3.05313
2024/07/03 13:12:07	2.95826
2024/07/03 13:12:08	2.99552
2024/07/03 13:12:09	3.0257
2024/07/03 13:12:10	2.98089
2024/07/03 13:12:11	3.0476
2024/07/03 13:12:12	3.00151
2024/07/03 13:12:13	3.00097
2024/07/03 13:12:14	2.99644
2024/07/03 13:12:15	3.03289
2024/07/03 13:12:16	3.03138
2024/07/03 13:12:17	3.02235
2024/07/03 13:12:18	2.96637
2024/07/03 13:12:19	3.03883
2024/07/03 13:12:20	2.99587
2024/07/03 13:12:21	2.94557
2024/07/03 13:12:22	3.03335
2024/07/03 13:12:23	3.00115
2024/07/03 13:12:24	2.9754
2024/07/03 13:12:25	2.90693
2024/07/03 13:12:26	2.90621
2024/07/03 13:12:27	2.90534
2024/07/03 13:12:28	3.01148
2024/07/03 13:12:29	2.97259
2024/07/03 13:12:30	2.97317
2024/07/03 13:12:31	2.98832
2024/07/03 13:12:32	3.0226
2024/07/03 13:12:33	2.92095
2024/07/03 13:12:34	2.98052
2024/07/03 13:12:35	2.99786
2024/07/03 13:12:36	2.99769
2024/07/03 13:12:37	3.03331
2024/07/03 13:12:38	2.98634
2024/07/03 13:12:39	2.98656
2024/07/03 13:12:40	2.98699
2024/07/03 13:12:41	3.04073
2024/07/03 13:12:42	3.04063
2024/07/03 13:12:43	3.02308
2024/07/03 13:12:44	3.03464
2024/07/03 13:12:45	3.07375
2024/07/03 13:12:46	3.07375
2024/07/03 13:12:47	3.07699
2024/07/03 13:12:48	3.0387
2024/07/03 13:12:49	2.9604
2024/07/03 13:12:50	2.75738
2024/07/03 13:12:51	2.75644
2024/07/03 13:12:52	3.02949
2024/07/03 13:12:53	2.97281
2024/07/03 13:12:54	3.01202
2024/07/03 13:12:55	3.01307
2024/07/03 13:12:56	3.00137
2024/07/03 13:12:57	3.01328
2024/07/03 13:12:58	2.9728
2024/07/03 13:12:59	2.93357
2024/07/03 13:13:00	2.89361
